security,strike,expiry,option_type,settlement_price,last_price,bid,ask,mid_price,volume,open_interest,implied_vol,delta,gamma,theta,vega
NVDA US 06/18/26 P224 Equity,224.0,2026-06-18,PUT,,44.55,39.9,40.15,40.025,2.0,122,42.17604,-0.556286,0.012237,-0.05632,0.633135
NVDA US 06/18/26 P225 Equity,225.0,2026-06-18,PUT,,44.73,40.55,40.8,40.675,8.0,113,42.09377,-0.56181,0.012246,-0.056173,0.631378
NVDA US 06/18/26 P226 Equity,226.0,2026-06-18,PUT,,45.45,41.2,41.45,41.325,14.0,43,42.08278,-0.567234,0.012257,-0.056005,0.62989
NVDA US 06/18/26 P227 Equity,227.0,2026-06-18,PUT,,46.73,41.85,42.15,42.0,30.0,53,42.04572,-0.572377,0.012252,-0.055889,0.628249
NVDA US 06/18/26 P228 Equity,228.0,2026-06-18,PUT,,47.04,42.55,42.8,42.675,4.0,19,41.9975,-0.578184,0.012253,-0.055726,0.626434
NVDA US 06/18/26 P230 Equity,230.0,2026-06-18,PUT,,46.24,43.9,44.15,44.025,2.0,369,41.96098,-0.589812,0.012243,-0.055376,0.622238
NVDA US 06/18/26 P235 Equity,235.0,2026-06-18,PUT,,52.3,47.35,47.65,47.5,6.0,76,41.80814,-0.616001,0.012192,-0.05442,0.610058
NVDA US 06/18/26 P240 Equity,240.0,2026-06-18,PUT,,54.86,50.85,51.4,51.125,2.0,128,41.69961,-0.641713,0.012023,-0.053615,0.596067
NVDA US 06/18/26 P245 Equity,245.0,2026-06-18,PUT,,55.35,54.6,55.1,54.85,12.0,238,41.58152,-0.667445,0.011895,-0.052223,0.577468
NVDA US 06/18/26 P213 Equity,213.0,2026-06-18,PUT,,34.23,33.0,33.25,33.125,6.0,75,42.51337,-0.492671,0.012068,-0.057038,0.640407
NVDA US 06/18/26 P214 Equity,214.0,2026-06-18,PUT,,36.53,33.6,33.85,33.725,23.0,57,42.46943,-0.498827,0.012094,-0.057016,0.640382
NVDA US 06/18/26 P215 Equity,215.0,2026-06-18,PUT,,34.7,34.2,34.45,34.325,6.0,486,42.43004,-0.504938,0.012118,-0.056985,0.640211
NVDA US 06/18/26 P216 Equity,216.0,2026-06-18,PUT,,39.1,34.85,35.1,34.975,139.0,396,42.42151,-0.510641,0.012119,-0.057028,0.639881
NVDA US 06/18/26 P217 Equity,217.0,2026-06-18,PUT,,36.4,35.45,35.7,35.575,14.0,52,42.38875,-0.516682,0.012151,-0.056922,0.639435
NVDA US 06/18/26 P218 Equity,218.0,2026-06-18,PUT,,39.6,36.05,36.3,36.175,137.0,206,42.34117,-0.522094,0.01218,-0.056847,0.639364
NVDA US 06/18/26 P219 Equity,219.0,2026-06-18,PUT,,39.05,36.7,36.95,36.825,1.0,7,42.34756,-0.527327,0.012188,-0.056821,0.638783
NVDA US 06/18/26 P220 Equity,220.0,2026-06-18,PUT,,38.06,37.3,37.55,37.425,4.0,329,42.26717,-0.533109,0.012218,-0.056679,0.638061
NVDA US 06/18/26 P221 Equity,221.0,2026-06-18,PUT,,38.95,37.95,38.2,38.075,2.0,71,42.23932,-0.539282,0.012225,-0.056595,0.636966
NVDA US 06/18/26 P222 Equity,222.0,2026-06-18,PUT,,45.9,38.6,38.85,38.725,2.0,115,42.19814,-0.544926,0.012223,-0.056546,0.635942
NVDA US 06/18/26 P190 Equity,190.0,2026-06-18,PUT,,21.0,20.9,21.05,20.975,21.0,7887,43.43846,-0.36125,0.010918,-0.054097,0.602997
NVDA US 06/18/26 P191 Equity,191.0,2026-06-18,PUT,,23.9,21.35,21.55,21.450000000000003,2.0,303,43.42376,-0.365637,0.010912,-0.054663,0.606065
NVDA US 06/18/26 P192 Equity,192.0,2026-06-18,PUT,,23.67,21.8,22.0,21.9,64.0,368,43.3466,-0.371059,0.010998,-0.054846,0.609101
NVDA US 06/18/26 P193 Equity,193.0,2026-06-18,PUT,,24.5,22.3,22.5,22.4,25.0,353,43.34206,-0.376501,0.011062,-0.055107,0.61198
NVDA US 06/18/26 P194 Equity,194.0,2026-06-18,PUT,,23.0,22.75,22.95,22.85,17.0,486,43.24669,-0.382682,0.011147,-0.055259,0.614884
NVDA US 06/18/26 P195 Equity,195.0,2026-06-18,PUT,,23.55,23.25,23.45,23.35,272.0,601,43.22345,-0.388839,0.011196,-0.055483,0.616672
NVDA US 06/18/26 P200 Equity,200.0,2026-06-18,PUT,,25.9,25.8,25.95,25.875,1525.0,1535,43.0366,-0.418188,0.011574,-0.056024,0.627477
NVDA US 06/18/26 P205 Equity,205.0,2026-06-18,PUT,,30.93,28.45,28.65,28.549999999999997,5.0,283,42.75958,-0.446776,0.011783,-0.056753,0.635172
NVDA US 06/18/26 P210 Equity,210.0,2026-06-18,PUT,,32.65,31.25,31.5,31.375,28.0,661,42.63517,-0.476078,0.011963,-0.057069,0.63936
NVDA US 06/18/26 P212 Equity,212.0,2026-06-18,PUT,,35.3,32.4,32.65,32.525,31.0,207,42.53631,-0.48733,0.012039,-0.057039,0.640177
NVDA US 08/21/26 C95 Equity,95.0,2026-08-21,CALL,,93.28,108.85,109.95,109.4,2.0,111,58.14482,0.962937,0.001614,-0.002884,0.14812
NVDA US 08/21/26 C100 Equity,100.0,2026-08-21,CALL,,95.75,104.3,105.4,104.85,5.0,122,56.57377,0.955489,0.001901,-0.005192,0.171779
NVDA US 08/21/26 C105 Equity,105.0,2026-08-21,CALL,,83.82,99.8,100.9,100.35,2.0,152,55.05264,0.948238,0.002195,-0.007161,0.193833
NVDA US 08/21/26 C110 Equity,110.0,2026-08-21,CALL,,92.0,95.4,96.4,95.9,5.0,25,53.64959,0.939676,0.002524,-0.009356,0.218727
NVDA US 08/21/26 C115 Equity,115.0,2026-08-21,CALL,,75.3,91.0,92.05,91.525,4.0,50,52.42813,0.930422,0.00288,-0.0115,0.244341
NVDA US 08/21/26 C120 Equity,120.0,2026-08-21,CALL,,83.55,86.75,87.8,87.275,6.0,154,51.44766,0.91942,0.003269,-0.013952,0.2733
NVDA US 08/21/26 C125 Equity,125.0,2026-08-21,CALL,,75.9,82.55,83.55,83.05,2.0,44,50.4368,0.907508,0.003682,-0.01637,0.302977
NVDA US 08/21/26 C130 Equity,130.0,2026-08-21,CALL,,75.05,78.5,79.45,78.975,1.0,282,49.75986,0.893761,0.004118,-0.019049,0.33528
NVDA US 08/21/26 C135 Equity,135.0,2026-08-21,CALL,,69.83,74.5,75.35,74.925,10.0,183,48.89787,0.879289,0.00457,-0.021578,0.367255
NVDA US 08/21/26 C140 Equity,140.0,2026-08-21,CALL,,67.17,70.65,71.4,71.025,7.0,534,48.30341,0.863299,0.005035,-0.024193,0.400303
NVDA US 08/21/26 C390 Equity,390.0,2026-08-21,CALL,,2.11,2.14,2.23,2.185,68.0,842,42.45215,0.071916,0.003534,-0.01704,0.250705
NVDA US 08/21/26 P85 Equity,85.0,2026-08-21,PUT,,1.06,1.0,1.06,1.03,91.0,114,54.97455,-0.023204,0.00109,-0.008949,0.100487
NVDA US 08/21/26 P90 Equity,90.0,2026-08-21,PUT,,1.25,1.21,1.27,1.24,1.0,525,53.66708,-0.029553,0.001417,-0.009909,0.118506
NVDA US 08/21/26 P95 Equity,95.0,2026-08-21,PUT,,1.6,1.45,1.52,1.4849999999999999,2.0,480,52.44008,-0.033483,0.001551,-0.011537,0.13614
NVDA US 08/21/26 P100 Equity,100.0,2026-08-21,PUT,,1.85,1.76,1.8,1.78,1.0,4423,51.35628,-0.039283,0.001811,-0.012937,0.155545
NVDA US 08/21/26 P105 Equity,105.0,2026-08-21,PUT,,2.21,2.11,2.16,2.135,2.0,3373,50.40382,-0.047125,0.002135,-0.014623,0.179702
NVDA US 08/21/26 P110 Equity,110.0,2026-08-21,PUT,,2.55,2.51,2.59,2.55,50.0,711,49.54575,-0.055907,0.00251,-0.016237,0.204757
NVDA US 08/21/26 P115 Equity,115.0,2026-08-21,PUT,,3.05,2.98,3.05,3.0149999999999997,3.0,1491,48.67332,-0.065206,0.002857,-0.01826,0.232184
NVDA US 08/21/26 P120 Equity,120.0,2026-08-21,PUT,,3.79,3.55,3.65,3.5999999999999996,11.0,7992,48.06393,-0.076149,0.003261,-0.020411,0.261943
NVDA US 08/21/26 P125 Equity,125.0,2026-08-21,PUT,,4.4,4.15,4.3,4.225,50.0,5253,47.33881,-0.088795,0.003711,-0.022517,0.293581
NVDA US 08/21/26 C290 Equity,290.0,2026-08-21,CALL,,8.2,9.05,9.25,9.15,3.0,204,42.11223,0.239558,0.00807,-0.037879,0.567735
NVDA US 08/21/26 C300 Equity,300.0,2026-08-21,CALL,,7.6,7.8,8.0,7.9,101.0,429,42.06785,0.212974,0.007558,-0.035484,0.531363
NVDA US 08/21/26 C310 Equity,310.0,2026-08-21,CALL,,6.46,6.7,6.9,6.800000000000001,9.0,185,42.03941,0.188625,0.007035,-0.033001,0.494006
NVDA US 08/21/26 C320 Equity,320.0,2026-08-21,CALL,,5.45,5.75,5.95,5.85,103.0,172,41.99798,0.166681,0.006512,-0.030533,0.456778
NVDA US 08/21/26 C330 Equity,330.0,2026-08-21,CALL,,4.0,4.95,5.15,5.050000000000001,2.0,139,42.01202,0.147378,0.006006,-0.028186,0.421253
NVDA US 08/21/26 C340 Equity,340.0,2026-08-21,CALL,,4.05,4.3,4.45,4.375,40.0,34,42.06554,0.130923,0.00553,-0.026086,0.388728
NVDA US 08/21/26 C350 Equity,350.0,2026-08-21,CALL,,3.61,3.7,3.85,3.7750000000000004,22.0,149,42.07738,0.115463,0.005064,-0.023905,0.355863
NVDA US 08/21/26 C360 Equity,360.0,2026-08-21,CALL,,3.1,3.2,3.35,3.2750000000000004,33.0,227,42.12896,0.102072,0.004626,-0.02192,0.325505
NVDA US 08/21/26 C370 Equity,370.0,2026-08-21,CALL,,2.72,2.8,2.91,2.855,164.0,214,42.22544,0.090908,0.004237,-0.020209,0.299066
NVDA US 08/21/26 C380 Equity,380.0,2026-08-21,CALL,,2.46,2.44,2.55,2.495,119.0,433,42.33883,0.081111,0.003859,-0.018661,0.273769
NVDA US 08/21/26 C145 Equity,145.0,2026-08-21,CALL,,63.0,66.85,67.6,67.225,42.0,275,47.62034,0.84702,0.005506,-0.026543,0.432033
NVDA US 08/21/26 C150 Equity,150.0,2026-08-21,CALL,,63.58,63.2,63.95,63.575,153.0,539,47.09733,0.825859,0.005922,-0.030132,0.46977
NVDA US 08/21/26 C155 Equity,155.0,2026-08-21,CALL,,56.9,59.7,60.45,60.075,9.0,179,46.71415,0.808931,0.006438,-0.031688,0.497858
NVDA US 08/21/26 C160 Equity,160.0,2026-08-21,CALL,,55.0,56.3,57.05,56.675,18.0,605,46.34588,0.788415,0.00689,-0.034093,0.529149
NVDA US 08/21/26 C165 Equity,165.0,2026-08-21,CALL,,52.26,53.0,53.65,53.325,11.0,308,45.81348,0.767875,0.007342,-0.036121,0.55811
NVDA US 08/21/26 C170 Equity,170.0,2026-08-21,CALL,,50.0,49.9,50.5,50.2,22.0,1333,45.51642,0.743239,0.007683,-0.039017,0.588188
NVDA US 08/21/26 C175 Equity,175.0,2026-08-21,CALL,,46.13,46.9,47.55,47.224999999999994,25.0,946,45.27412,0.723453,0.00815,-0.040114,0.611991
NVDA US 08/21/26 C180 Equity,180.0,2026-08-21,CALL,,43.0,44.0,44.55,44.275,33.0,3999,44.9057,0.699934,0.00851,-0.041898,0.635791
NVDA US 08/21/26 C185 Equity,185.0,2026-08-21,CALL,,41.15,41.3,41.8,41.55,144.0,2336,44.66467,0.676629,0.008839,-0.043426,0.656946
NVDA US 08/21/26 C190 Equity,190.0,2026-08-21,CALL,,38.76,38.75,39.15,38.95,176.0,1063,44.43694,0.651682,0.009076,-0.045125,0.675512
NVDA US 08/21/26 C195 Equity,195.0,2026-08-21,CALL,,36.05,36.25,36.65,36.45,64.0,694,44.18272,0.628052,0.009375,-0.046029,0.691354
NVDA US 08/21/26 C200 Equity,200.0,2026-08-21,CALL,,34.0,33.95,34.2,34.075,254.0,1947,43.99696,0.603822,0.009531,-0.047261,0.704132
NVDA US 08/21/26 C210 Equity,210.0,2026-08-21,CALL,,29.0,29.6,29.85,29.725,323.0,756,43.65342,0.556056,0.009891,-0.048335,0.722221
NVDA US 08/21/26 C220 Equity,220.0,2026-08-21,CALL,,24.92,25.8,25.9,25.85,283.0,1163,43.33159,0.509106,0.010039,-0.048935,0.729317
NVDA US 08/21/26 C230 Equity,230.0,2026-08-21,CALL,,22.41,22.25,22.45,22.35,175.0,1533,42.97464,0.463628,0.010051,-0.048799,0.726545
NVDA US 08/21/26 C240 Equity,240.0,2026-08-21,CALL,,18.65,19.25,19.45,19.35,22.0,594,42.79055,0.418791,0.009975,-0.047776,0.714268
NVDA US 08/21/26 C250 Equity,250.0,2026-08-21,CALL,,16.75,16.6,16.8,16.700000000000003,162.0,2241,42.582,0.378417,0.009687,-0.046768,0.694733
NVDA US 08/21/26 C260 Equity,260.0,2026-08-21,CALL,,13.95,14.3,14.5,14.4,58.0,985,42.45637,0.338564,0.009415,-0.044713,0.668696
NVDA US 08/21/26 C270 Equity,270.0,2026-08-21,CALL,,12.0,12.3,12.5,12.4,201.0,1676,42.30214,0.302765,0.009017,-0.042652,0.638247
NVDA US 08/21/26 C280 Equity,280.0,2026-08-21,CALL,,10.0,10.55,10.75,10.65,1.0,321,42.17433,0.269636,0.008564,-0.040323,0.604045
NVDA US 09/18/26 C35 Equity,35.0,2026-09-18,CALL,,148.0,163.75,168.55,166.15,5.0,22,97.2273,1.0,0.0,0.0,0.0
NVDA US 09/18/26 C40 Equity,40.0,2026-09-18,CALL,,150.4,159.0,163.7,161.35,1.0,268,89.29699,1.0,0.0,0.0,0.0
NVDA US 09/18/26 C45 Equity,45.0,2026-09-18,CALL,,,154.2,159.0,156.6,,48,85.10819,1.0,0.0,0.0,0.0
NVDA US 09/18/26 C50 Equity,50.0,2026-09-18,CALL,,145.25,149.45,154.2,151.825,1.0,156,80.75236,1.0,0.0,0.0,0.0
NVDA US 09/18/26 C55 Equity,55.0,2026-09-18,CALL,,129.13,144.7,149.5,147.1,1.0,58,76.89089,1.0,0.0,0.0,0.0
NVDA US 09/18/26 C60 Equity,60.0,2026-09-18,CALL,,130.57,140.0,144.75,142.375,1.0,83,73.46173,1.0,0.0,0.0,0.0
NVDA US 09/18/26 C65 Equity,65.0,2026-09-18,CALL,,124.93,135.25,140.15,137.7,1.0,187,71.3576,1.0,0.0,0.0,0.0
NVDA US 09/18/26 C70 Equity,70.0,2026-09-18,CALL,,126.28,130.55,133.9,132.22500000000002,1.0,289,59.3543,1.0,0.0,0.0,0.0
NVDA US 09/18/26 C75 Equity,75.0,2026-09-18,CALL,,115.87,125.9,129.2,127.55,1.0,115,57.637,1.0,0.0,0.0,0.0
NVDA US 09/18/26 C80 Equity,80.0,2026-09-18,CALL,,106.75,121.25,126.0,123.625,2.0,272,62.55967,1.0,0.0,0.0,0.0
NVDA US 08/21/26 P130 Equity,130.0,2026-08-21,PUT,,5.07,4.9,5.0,4.95,87.0,5412,46.70312,-0.102011,0.004177,-0.024539,0.325062
NVDA US 08/21/26 P135 Equity,135.0,2026-08-21,PUT,,5.85,5.75,5.85,5.8,14.0,4293,46.2796,-0.118504,0.004745,-0.026655,0.359824
NVDA US 08/21/26 P140 Equity,140.0,2026-08-21,PUT,,7.14,6.7,6.85,6.775,1.0,5078,45.77634,-0.133315,0.005158,-0.02916,0.39301
NVDA US 08/21/26 P145 Equity,145.0,2026-08-21,PUT,,7.85,7.75,7.9,7.825,5.0,6019,45.30369,-0.150191,0.005676,-0.031196,0.425984
NVDA US 08/21/26 P150 Equity,150.0,2026-08-21,PUT,,9.7,8.95,9.1,9.024999999999999,13.0,1747,44.98809,-0.17029,0.006188,-0.033682,0.462064
NVDA US 08/21/26 P155 Equity,155.0,2026-08-21,PUT,,10.68,10.3,10.45,10.375,90.0,2443,44.64758,-0.190383,0.006705,-0.035781,0.49541
NVDA US 08/21/26 P160 Equity,160.0,2026-08-21,PUT,,11.95,11.75,11.9,11.825,75.0,4425,44.31684,-0.211318,0.007207,-0.037825,0.527488
NVDA US 08/21/26 P165 Equity,165.0,2026-08-21,PUT,,14.0,13.35,13.5,13.425,5.0,4474,43.99604,-0.23341,0.007699,-0.039765,0.558091
NVDA US 08/21/26 P170 Equity,170.0,2026-08-21,PUT,,15.18,15.05,15.25,15.15,16.0,8783,43.76374,-0.256564,0.00818,-0.041502,0.586478
NVDA US 08/21/26 P175 Equity,175.0,2026-08-21,PUT,,18.89,16.9,17.1,17.0,8.0,5057,43.4636,-0.280932,0.008612,-0.04326,0.613562
NVDA US 08/21/26 P180 Equity,180.0,2026-08-21,PUT,,18.99,18.9,19.1,19.0,49.0,5858,43.23675,-0.30516,0.009065,-0.044543,0.637285
NVDA US 08/21/26 P185 Equity,185.0,2026-08-21,PUT,,21.15,21.05,21.25,21.15,103.0,996,42.93553,-0.329915,0.009467,-0.045759,0.658683
NVDA US 08/21/26 P190 Equity,190.0,2026-08-21,PUT,,24.07,23.3,23.55,23.425,18.0,546,42.70875,-0.356284,0.009783,-0.047037,0.677025
NVDA US 08/21/26 P195 Equity,195.0,2026-08-21,PUT,,26.55,25.7,25.95,25.825,63.0,278,42.48739,-0.382436,0.010106,-0.047909,0.692615
NVDA US 08/21/26 P200 Equity,200.0,2026-08-21,PUT,,28.51,28.25,28.5,28.375,289.0,114,42.31059,-0.407987,0.010385,-0.0486,0.704924
NVDA US 08/21/26 P210 Equity,210.0,2026-08-21,PUT,,33.99,33.75,34.0,33.875,236.0,165,41.95741,-0.461638,0.010838,-0.049325,0.719455
NVDA US 08/21/26 P220 Equity,220.0,2026-08-21,PUT,,40.71,39.75,40.0,39.875,30.0,60,41.62003,-0.513372,0.011109,-0.049348,0.719876
NVDA US 08/21/26 P230 Equity,230.0,2026-08-21,PUT,,47.29,46.2,46.5,46.35,34.0,96,41.3327,-0.563797,0.011235,-0.048668,0.709396
NVDA US 08/21/26 P240 Equity,240.0,2026-08-21,PUT,,56.73,53.15,53.45,53.3,6.0,10,41.08557,-0.613847,0.011228,-0.047401,0.686973
NVDA US 08/21/26 P250 Equity,250.0,2026-08-21,PUT,,61.3,60.4,60.95,60.675,14.0,36,40.8067,-0.65997,0.01106,-0.045818,0.65525
NVDA US 08/21/26 P360 Equity,360.0,2026-08-21,PUT,,,159.1,164.2,161.64999999999998,0.0,0,49.02054,-0.91328,0.00713,-0.030444,0.255979
NVDA US 08/21/26 P370 Equity,370.0,2026-08-21,PUT,,,168.85,174.2,171.52499999999998,0.0,0,50.21855,-0.918808,0.007071,-0.029963,0.229742
NVDA US 08/21/26 P380 Equity,380.0,2026-08-21,PUT,,,178.85,184.2,181.52499999999998,0.0,0,51.91782,-0.921791,0.006551,-0.03302,0.24424
NVDA US 08/21/26 P390 Equity,390.0,2026-08-21,PUT,,,188.85,194.2,191.52499999999998,0.0,0,53.4757,-0.921456,0.006438,-0.029119,0.228646
NVDA US 09/18/26 C5 Equity,5.0,2026-09-18,CALL,,175.23,192.5,197.15,194.825,24.0,897,197.3182,1.0,0.0,0.0,0.0
NVDA US 09/18/26 C10 Equity,10.0,2026-09-18,CALL,,,187.7,192.45,190.075,0.0,20,157.7321,1.0,0.0,0.0,0.0
NVDA US 09/18/26 C15 Equity,15.0,2026-09-18,CALL,,166.54,182.9,187.05,184.97500000000002,1.0,51,117.2142,1.0,0.0,0.0,0.0
NVDA US 09/18/26 C20 Equity,20.0,2026-09-18,CALL,,159.94,178.1,182.25,180.175,1.0,35,108.524,1.0,0.0,0.0,0.0
NVDA US 09/18/26 C25 Equity,25.0,2026-09-18,CALL,,162.61,173.3,177.85,175.575,60.0,575,106.8367,1.0,0.0,0.0,0.0
NVDA US 09/18/26 C30 Equity,30.0,2026-09-18,CALL,,168.0,168.55,172.7,170.625,1.0,70,93.50334,1.0,0.0,0.0,0.0
NVDA US 08/21/26 P260 Equity,260.0,2026-08-21,PUT,,69.15,68.1,68.75,68.425,12.0,365,40.64969,-0.70361,0.010822,-0.043771,0.615372
NVDA US 08/21/26 P270 Equity,270.0,2026-08-21,PUT,,77.45,76.25,76.9,76.575,52.0,80,40.46495,-0.744883,0.010523,-0.04138,0.567874
NVDA US 08/21/26 P280 Equity,280.0,2026-08-21,PUT,,85.55,84.65,85.4,85.025,40.0,4,40.34499,-0.782421,0.010169,-0.038946,0.516345
NVDA US 08/21/26 P290 Equity,290.0,2026-08-21,PUT,,108.41,93.35,94.2,93.775,2.0,1,40.30762,-0.816099,0.009805,-0.03661,0.462321
NVDA US 08/21/26 P300 Equity,300.0,2026-08-21,PUT,,103.56,102.3,103.2,102.75,3.0,7,40.25585,-0.845601,0.009441,-0.034479,0.407688
NVDA US 08/21/26 P310 Equity,310.0,2026-08-21,PUT,,113.03,111.5,112.55,112.025,3.0,0,40.51193,-0.870511,0.009063,-0.032833,0.359783
NVDA US 08/21/26 P320 Equity,320.0,2026-08-21,PUT,,,120.95,122.0,121.475,0.0,0,40.95627,-0.909692,0.009088,-0.028046,0.25192
NVDA US 08/21/26 P330 Equity,330.0,2026-08-21,PUT,,,130.55,131.7,131.125,0.0,0,41.29519,-0.931607,0.008522,-0.030072,0.20964
NVDA US 08/21/26 P340 Equity,340.0,2026-08-21,PUT,,,140.25,141.5,140.875,0.0,0,41.83838,-0.953152,0.007787,-0.031938,0.16347
NVDA US 08/21/26 P350 Equity,350.0,2026-08-21,PUT,,,149.3,152.25,150.775,0.0,0,42.57353,-0.97564,0.006342,-0.028029,0.102868
NVDA US 09/18/26 C270 Equity,270.0,2026-09-18,CALL,,13.2,14.0,14.15,14.075,103.0,2743,42.76685,0.323217,0.008763,-0.042297,0.687075
NVDA US 09/18/26 C280 Equity,280.0,2026-09-18,CALL,,12.0,12.15,12.4,12.275,6.0,1762,42.66574,0.290232,0.008396,-0.04024,0.655019
NVDA US 09/18/26 C290 Equity,290.0,2026-09-18,CALL,,10.0,10.6,10.75,10.675,102.0,2075,42.56279,0.261224,0.007979,-0.038266,0.621961
NVDA US 09/18/26 C300 Equity,300.0,2026-09-18,CALL,,9.3,9.25,9.35,9.3,86.0,3990,42.5009,0.235297,0.007513,-0.036365,0.587346
NVDA US 09/18/26 C310 Equity,310.0,2026-09-18,CALL,,7.95,8.0,8.2,8.1,4.0,595,42.45477,0.209582,0.007091,-0.033875,0.550637
NVDA US 09/18/26 C320 Equity,320.0,2026-09-18,CALL,,6.64,6.95,7.15,7.050000000000001,36.0,1259,42.4185,0.187234,0.006625,-0.031667,0.513995
NVDA US 09/18/26 C330 Equity,330.0,2026-09-18,CALL,,5.8,6.05,6.25,6.15,26.0,789,42.39598,0.167328,0.00618,-0.029507,0.478979
NVDA US 09/18/26 C340 Equity,340.0,2026-09-18,CALL,,5.29,5.3,5.45,5.375,44.0,901,42.40815,0.149945,0.005745,-0.027521,0.445777
NVDA US 09/18/26 C350 Equity,350.0,2026-09-18,CALL,,4.35,4.6,4.8,4.699999999999999,83.0,885,42.43005,0.13346,0.005319,-0.025419,0.412115
NVDA US 09/18/26 C360 Equity,360.0,2026-09-18,CALL,,4.0,4.1,4.2,4.15,132.0,2549,42.54622,0.120754,0.004935,-0.023858,0.384395
NVDA US 09/18/26 C370 Equity,370.0,2026-09-18,CALL,,3.42,3.55,3.7,3.625,8.0,149,42.53849,0.107111,0.004538,-0.02188,0.352773
NVDA US 09/18/26 C380 Equity,380.0,2026-09-18,CALL,,3.2,3.15,3.25,3.2,71.0,560,42.62518,0.097566,0.004202,-0.020614,0.329207
NVDA US 09/18/26 C390 Equity,390.0,2026-09-18,CALL,,2.81,2.79,2.87,2.83,243.0,4679,42.73788,0.087301,0.003875,-0.019004,0.303597
NVDA US 09/18/26 P5 Equity,5.0,2026-09-18,PUT,,0.02,,0.05,,50.0,1396,148.1077,-0.00023,7e-06,-0.000288,0.001594
NVDA US 09/18/26 P10 Equity,10.0,2026-09-18,PUT,,0.01,,0.05,,1.0,1057,117.7518,-0.000167,7e-06,-0.000159,0.001227
NVDA US 09/18/26 P15 Equity,15.0,2026-09-18,PUT,,0.02,,0.05,,1.0,473,100.9446,-0.000363,1.6e-05,-0.000318,0.002425
NVDA US 09/18/26 P20 Equity,20.0,2026-09-18,PUT,,0.04,0.03,0.07,0.05,41.0,108,88.42147,-0.000741,3.2e-05,-0.000581,0.004674
NVDA US 09/18/26 P25 Equity,25.0,2026-09-18,PUT,,0.06,0.05,0.1,0.07500000000000001,20.0,929,83.51441,-0.001221,5.4e-05,-0.000804,0.007133
NVDA US 09/18/26 P30 Equity,30.0,2026-09-18,PUT,,0.1,0.08,0.13,0.10500000000000001,12.0,288,79.70835,-0.001904,8.3e-05,-0.001266,0.011157
NVDA US 09/18/26 P35 Equity,35.0,2026-09-18,PUT,,0.15,0.12,0.18,0.15,1.0,164,76.47353,-0.002964,0.000129,-0.001747,0.01632
NVDA US 09/18/26 C135 Equity,135.0,2026-09-18,CALL,,74.27,75.65,76.5,76.075,10.0,2512,48.99243,0.873569,0.0045,-0.021262,0.396904
NVDA US 09/18/26 C140 Equity,140.0,2026-09-18,CALL,,71.1,71.9,72.65,72.275,21.0,14297,48.46062,0.85773,0.004923,-0.023739,0.430467
NVDA US 09/18/26 C145 Equity,145.0,2026-09-18,CALL,,67.48,68.2,68.95,68.575,66.0,2879,47.97036,0.8407,0.005353,-0.026188,0.464015
NVDA US 09/18/26 C150 Equity,150.0,2026-09-18,CALL,,64.8,64.6,65.35,64.975,45.0,19756,47.36039,0.820549,0.005745,-0.029262,0.500351
NVDA US 09/18/26 C155 Equity,155.0,2026-09-18,CALL,,60.5,61.2,61.85,61.525000000000006,39.0,4811,46.94731,0.80422,0.006198,-0.030776,0.528589
NVDA US 09/18/26 C160 Equity,160.0,2026-09-18,CALL,,57.0,57.85,58.5,58.175,58.0,3282,46.53161,0.78499,0.006615,-0.032825,0.55893
NVDA US 09/18/26 C165 Equity,165.0,2026-09-18,CALL,,55.0,54.65,55.3,54.974999999999994,53.0,7600,46.22229,0.763272,0.006932,-0.035526,0.590052
NVDA US 09/18/26 C170 Equity,170.0,2026-09-18,CALL,,52.0,51.65,52.2,51.925,271.0,7378,45.9292,0.742912,0.007295,-0.037374,0.617007
NVDA US 09/18/26 C175 Equity,175.0,2026-09-18,CALL,,49.05,48.65,49.2,48.925,86.0,2626,45.56575,0.721632,0.007642,-0.039101,0.642242
NVDA US 09/18/26 C180 Equity,180.0,2026-09-18,CALL,,46.15,46.0,46.35,46.175,325.0,7637,45.36308,0.699865,0.00798,-0.040587,0.665315
NVDA US 09/18/26 C185 Equity,185.0,2026-09-18,CALL,,43.5,43.25,43.7,43.475,233.0,5390,45.22853,0.677426,0.008254,-0.042132,0.686235
NVDA US 09/18/26 C190 Equity,190.0,2026-09-18,CALL,,40.45,40.6,41.05,40.825,151.0,2900,44.86919,0.654784,0.008603,-0.042957,0.704697
NVDA US 09/18/26 C195 Equity,195.0,2026-09-18,CALL,,38.57,38.15,38.55,38.349999999999994,541.0,3924,44.60502,0.632884,0.008742,-0.044472,0.720558
NVDA US 09/18/26 C200 Equity,200.0,2026-09-18,CALL,,36.22,35.8,36.25,36.025,663.0,9010,44.467,0.610178,0.008937,-0.045402,0.733878
NVDA US 09/18/26 C210 Equity,210.0,2026-09-18,CALL,,31.61,31.55,31.8,31.675,170.0,5494,44.05393,0.564291,0.00933,-0.046282,0.753296
NVDA US 09/18/26 C220 Equity,220.0,2026-09-18,CALL,,27.65,27.7,27.9,27.799999999999997,451.0,10615,43.70479,0.51922,0.009533,-0.046771,0.76238
NVDA US 09/18/26 C230 Equity,230.0,2026-09-18,CALL,,24.33,24.2,24.4,24.299999999999997,322.0,5947,43.45011,0.476433,0.009544,-0.046964,0.761896
